epoch,step,train_acc,train_auc,train_loss,val_acc,val_auc,val_loss
0,189,,,,0.5597677230834961,0.5789988040924072,0.6836889386177063
0,189,0.5376189947128296,0.5492866039276123,0.6901524066925049,,,
1,379,,,,0.5831605195999146,0.6106574535369873,0.6724810004234314
1,379,0.5706432461738586,0.595528244972229,0.6786403656005859,,,
2,569,,,,0.5758606195449829,0.6203750967979431,0.675209641456604
2,569,0.5857240557670593,0.6157996654510498,0.6707817912101746,,,
